id,name,slug,status,status_slug,category,category_slug,city,city_slug,address,map_link,phone,phone2,email,website,certificate_start,certificate_end,certificate_link,supervisor_name,supervisor_phone,supervisor_email,logo_url,keywords,created_at,updated_at
433,,zhaqybek-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Чимкент,shymkent-qalasy,"ҚР., Шымкент қаласы, Бәйдібек би көшесі 126",https://2gis.kz/shymkent/branches/70000001060606742/firm/70000001089728545/69.629205%2C42.386559?m=69.587036%2C42.315859%2F10.79,8 775 356 98 33,,,,,,,Сарыбаев Қазбек,8 701 351 09 38,kazybek-kaz@mail.ru,https://halaldamu.kz{'path': None},,[],[]
432,,kuzieva-zhk,Истекшие,merzimi-ayaqtaldy,Кондитерские изделия,konditerlik-onimderi,г. Астана,nur-sultan-qalasy,"РК, город Астана, проспект Аль-Фараби, 27, нп 7",https://2gis.kz/astana/geo/9570784863367148?m=71.381815%2C51.249509%2F16,+ 7 701 599 69 22,,zhabigenova222@gmail.com,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': None},,[],[]
431,,kulaev-zhk,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Чимкент,shymkent-qalasy,,,8 775 762 69 70,,,,,,,Сарыбаев Қазбек,8 701 351 09 38,kazybek-kaz@mail.ru,https://halaldamu.kz{'path': None},,[],[]
430,,sofit-zhshc,Сертифицированные,sertifikattalgan,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,г. Алматы,almaty-qalasy,"ҚР, Алматы қаласы, Республика алаңы, 2/2",https://2gis.kz/almaty/branches/9429948590864229/firm/70000001049583968/76.944654%2C43.237682?m=76.89413%2C43.243022%2F11.79,8707 025 50 35,,aigerim.nukpayeva@gmail.com,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/65c/c8d/712/65cc8d712ff92213745717.png'},,[],[]
429,,muhamedsadik-zhk,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Чимкент,shymkent-qalasy,"ҚР, Шымкент қаласы, Нұрсат-2, 29/4, 3 блок",https://2gis.kz/shymkent/search/Erekshe%20cake%20%26%20coffee/firm/70000001090905131/69.638832%2C42.354092,8 705 558 64 40,,,,,,,Сарыбаев Қазбек,8 701 351 09 38,kazybek-kaz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/674/d5c/c19/674d5cc198dbf385560859.jpg'},,[],[]
428,,krupy-vostoka-zhshs,Сертифицированные,sertifikattalgan,Комбикорм,kombikorm,г. Усть-каменогорск,oskemen-qalasy,"Өскемен қаласы, Спасская 46",https://2gis.kz/ustkam/search/%D0%A1%D0%BF%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D1%8F%2046/firm/12807639721316464/82.573849%2C50.011066?m=82.57397%2C50.011106%2F17.9,+7  777 579 74 65 /  8 7232 502 547,,502547502547@mail.ru,,,,,Данияр Бақзейнелұлы,+7 747 902 7796,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5fb/002/b63/5fb002b630d02579875114.jpg'},,[],[]
425,,nefis-food-zhshs,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,ЗКО,bqo,"ҚР, БҚО, Орал қаласы, Астана ықшам ауданы, 5Н. ",https://2gis.kz/uralsk/geo/22800108811774787?m=51.44161%2C51.253251%2F16,+7 778 187 28 18,,Asylai1@bk.ru,,,,,Асылбеков Асхат,8 775 990 93 63,asik07-07@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/659/b81/5fd/659b815fda2f5659597825.jpg'},,[],[]
411,,dayin-food-zhk,Сертифицированные,sertifikattalgan,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,г. Алматы,almaty-qalasy,"Жетісу ауданы, ​Омарова, 12в/3",https://2gis.kz/almaty/firm/70000001039997490?m=76.922696%2C43.313806%2F16,8 705 971 61 71,,–,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/621/c48/a92/621c48a92ee03416011094.jpg'},,[],[]
409,,kulgazieva-zhk,Сертифицированные,sertifikattalgan,Колбасное производство,shuzhyq-ondirisi,Атырауская обл.,atyrau-oblysy,"Атырау облысы, Жылыой ауданы, Құлсары қаласы, Промышленная зона, 31","https://www.google.kz/maps/place/%D0%9A%D1%83%D0%BB%D1%8C%D1%81%D0%B0%D1%80%D1%8B/@46.9614986,53.9574618,13z/data=!3m1!4b1!4m5!3m4!1s0x41a2a68ebd8c1439:0x72cccaaa6d9cb758!8m2!3d46.9691061!4d54.0068191?hl=ru",8 701 333 43 33,,makotechnology@mail.ru,,,,,Амангелдиев Ақылбек,+7 702 202 2329,i.e.bekjan@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5fa/3ce/853/5fa3ce8536cae599128377.jpg'},,[],[]
408,,zhk-samal,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Алматы,almaty-qalasy,"Алматы қаласы, Орбита көшесі, 1/6",https://2gis.kz/almaty/branches/70000001034405499/firm/70000001052605005/76.886228%2C43.200547,,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/686/226/ca5/686226ca58d81200392283.jpg'},,[],[]
407,,etbasy-zhshc,Остановлено,toqtatyldy,Кондитерские изделия,konditerlik-onimderi,Мангистауская обл.,mangystau-oblysy,"Маңғыстау облысы, Ақтау қаласы, 19 ықшам аудан, 43",https://2gis.kz/aktau/inside/70030076178660584/firm/70000001050670250?m=51.153816%2C43.675388%2F16,,,,,,,,Іздібай Бегенұлы,+7 775 603 21 90,izdibay-90@mail.ru,https://halaldamu.kz{'path': None},,[],[]
406,,dyusembaev-mzh-zhk,Сертифицированные,sertifikattalgan,Производство муки,un-ondirisi,г. Караганда,qaragandy-qalasy,"Қарағанды қаласы, Қазыбек би көшесі, 167/2",https://2gis.kz/karaganda/inside/11822584677027607/firm/70000001019057118?m=73.037376%2C49.782511%2F17.9,87089597117,,,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/633/fb3/b96/633fb3b967e0a735521137.jpeg'},,[],[]
404,,sagymbaev-m-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Жамбылская обл.,zhambyl-oblysy,"Тараз қаласы, А.Затаевич көшесі 10",https://2gis.kz/taraz/firm/70000001094440883?m=71.376994%2C42.895625%2F16,8 707 173 84 70,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': None},,[],[]
403,,daurenbekov-d-zhk,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,Мангистауская обл.,mangystau-oblysy,"Ақтау қаласы, 6а ықшам ауданы, 14 ғимарат",https://2gis.kz/aktau/firm/70000001083048936?m=51.170404%2C43.645535%2F16,8700 097 00 29,,iskulov00@mail.ru,,,,,Іздібай Бегенұлы,+7 775 603 21 90,izdibay-90@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/634/00a/d19/63400ad1993ae766861372.jpeg'},,[],[]
402,,ryszhanova-u-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Костанайская обл.,qostanaj-oblysy,"Қостанай қаласы, М.Дулатов көшесі, 267",https://2gis.kz/kostanay/search/Qazaq%20et%20M/firm/70000001091476888/63.654251%2C53.231491,87088091251,,,,,,,Балахмет Алишер,8 775 108 38 18,alisherbt_94@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/676/120/f98/676120f989c93094445416.jpg'},,[],[]
401,,kozhanov-tk-zhk,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Алматы,almaty-qalasy,,,8775 566 60 59,,togzhanproduct!gmail.com,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
399,,nur-ser-adi-zhshs,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,г. Алматы,almaty-qalasy,"ҚР, Алматы қаласы, М.Әуезов көшесі, 26",https://2gis.kz/atyrau/search/%D0%A1%D0%B0%D1%82%D0%B1%D0%B0%D0%B5%D0%B2%2015/firm/70000001042885645?m=51.900942%2C47.105612%2F19.04,+7 701 500 80 50,,ceo@seradi.kz,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/633/3da/176/6333da1763875356130764.jpg'},,[],[]
397,,abilqasymov-zhk,Истекшие,merzimi-ayaqtaldy,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,Ұлытау облысы,ulytau-oblysy,"РК, Улытауская область, город Сатпаев, улица Мангилик Ел, 17",https://2gis.kz/zhezkazgan/geo/70030076463261577?m=67.526374%2C47.904781%2F16,8 771 283 31 58,,Nurjan-akmon@mail.ru,,,,,Дархан Бейсенбаев,+7 771 830 93 43,darhan.beisembayev@gmail.com,https://halaldamu.kz{'path': None},,[],[]
393,,narzhigitova-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"Проспект Тауелсиздик, 23",https://2gis.kz/astana/branches/70000001050742732/firm/70000001078928520/71.460347%2C51.14466?m=71.443112%2C51.129953%2F10.79,87474257377,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/681/05b/28b/68105b28baba5108222282.jpg'},,[],[]
391,,sajev-zhk,Истекшие,merzimi-ayaqtaldy,Мясной магазин,et-dukeni,СКО,sqo,"Петропавл қаласы,Интернациональная көшесі,67",https://2gis.kz/petropavlovsk/firm/70000001038327351?m=69.147894%2C54.863817%2F16,+7 771 534 65 40,,,,,,,Аманжолов Мақсат,8 778 801 84 83,maksat_zhumazhanov@mail.ru,https://halaldamu.kz{'path': None},,[],[]
389,,namad-zhkk,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,Жезказган,zhezqazgan-qalasy,"ҚР, Ұлытау облысы, Жезқазған қаласы, С.Букиров көшесі,64",https://2gis.kz/zhezkazgan/geo/70030076465029096?m=67.673699%2C47.80591%2F16,+7 776 515 55 00,,zhanbolatovichd@gmail.com,,,,,Дархан Бейсенбаев,+7 771 830 93 43,darhan.beisembayev@gmail.com,https://halaldamu.kz{'path': None},,[],[]
388,,satybaldy-zhk,Сертифицированные,sertifikattalgan,Колбасное производство,shuzhyq-ondirisi,Жамбылская обл.,zhambyl-oblysy,"ҚР, Тараз қаласы, М.Батыр көшесі, 9В.   ",https://2gis.kz/taraz/geo/70030076202707046,+7 775 777 77 87,,satybaldy.ip@bk.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/615/a7a/51a/615a7a51ae77b621286933.jpg'},,[],[]
387,,abadan-2030-zhshs,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"ҚР,  Астана қаласы, Қорғалжын тас жолы, 6.",https://2gis.kz/astana/branches/70000001018070761/firm/70000001031370737/71.383351%2C51.148756,+7 775 498 51 41,,mumtaz2019@mail.ru,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/646/4a6/7b3/6464a67b34766371954875.png'},,[],[]
386,,qaliqanuly,Истекшие,merzimi-ayaqtaldy,Мясной магазин,et-dukeni,г. Астана,nur-sultan-qalasy,"Астана қаласы, Күмісбеков көшесі, 11",https://2gis.kz/astana/inside/70030076201872674/firm/70000001086996096?m=71.397493%2C51.171621%2F16,,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': None},,[],[]
384,,aaskarov-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"Тілендиева, 15",https://2gis.kz/nur_sultan/search/%D0%A2%D1%96%D0%BB%D0%B5%D0%BD%D0%B4%D0%B8%D0%B5%D0%B2%D0%B0%2C%2015/firm/70000001036582124/71.377525%2C51.179747?m=71.377301%2C51.179532%2F16.47,8702 179 26 88,,dinara_ats@mail.ru,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/673/ecf/6f4/673ecf6f4a8e4440999611.jpeg'},,[],[]
382,,oskemen-qus-fabrikasy,Сертифицированные,sertifikattalgan,Птицеферма,qus-fabrikasy,г. Усть-каменогорск,oskemen-qalasy,"Ұлан ауданы, Қасым Қасенов кенті, Учетный квартал көшесі, 033, 1 үй",https://2gis.kz/ustkam/firm/12807639721318245?m=82.473703%2C49.866863%2F16,,,Aisulu.Askabulova@ukpf.kz,,,,,Данияр Бақзейнелұлы,+7 747 902 7796,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5f7/a93/f00/5f7a93f0008bf278651556.jpg'},,[],[]
378,,aaaziyaagrofud-aq,Сертифицированные,sertifikattalgan,Производство муки,un-ondirisi,Алматинская обл.,almaty-oblysy,"Қарасай ауданы, Шамалған бекеті, Сүйінбай көшесі, 2","https://www.google.kz/maps/place/%D0%A1%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F+%D0%A7%D0%B5%D0%BC%D0%BE%D0%BB%D0%B3%D0%B0%D0%BD+%D0%A6%D0%B5%D0%BD%D1%82%D1%80/@43.3790918,76.6245073,17z/data=!3m1!4b1!4m5!3m4!1s0x3883374f6bc91cef:0x66fe2a868e7be9ff!8m2!3d43.3790918!4d76.626696?hl=ru",8707 194 08 38,,log_mo@aaf.kz,,,,,Жұмабеков Жанәбіл,,abdurrahman_2013@bk.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5f6/e0f/d09/5f6e0fd09d0a2522619613.png'},,[],[]
376,,otan-green-food,Сертифицированные,sertifikattalgan,Птицеферма,qus-fabrikasy,Алматинская обл.,almaty-oblysy,"Ұйғыр ауданы, Тиірмен ауылы, Квартал көшесі, 51","https://www.google.kz/maps/place/%D0%A3%D0%B9%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD/@43.558626,79.269653,9z/data=!3m1!4b1!4m5!3m4!1s0x387e1efa95da4363:0xcdecf8c64f19a0cd!8m2!3d43.4984149!4d79.9192702?hl=ru",87012502829,,info@aiser.kz,,,,,Жұмабеков Жанәбіл,,abdurrahman_2013@bk.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5f6/dd2/da7/5f6dd2da746ff950232620.png'},,[],[]
375,,mejirim-zhk,Сертифицированные,sertifikattalgan,Молочные продукты,sut-onimderi,г. Караганда,qaragandy-qalasy,"РК, город Караганда, улица С.Муканова, строение 49/2",https://2gis.kz/karaganda/firm/11822477302828966?m=73.15807%2C49.782673%2F16,8 7212 77 49 74 /  77 49 72,,aiza.info@mail.ru,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/67f/4d1/c07/67f4d1c07ab78019635118.png'},,[],[]
374,,nazik-i-k-zhshs,Сертифицированные,sertifikattalgan,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,г. Алматы,almaty-qalasy,"Алматы қаласы, Масанчи көшесі,23",https://2gis.kz/almaty/geo/9430047374982920?m=76.927851%2C43.26047%2F16,87013538072,,dirikk@nazik.kz,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5f7/089/492/5f7089492b6e5574836301.png'},,[],[]
373,,lyubimoe-myaso-zhk,Сертифицированные,sertifikattalgan,Мясной магазин,et-dukeni,Павлодарская обл.,pavlodar-oblysy,"Павлодар қаласы, Омск көшесі, 35",https://2gis.kz/pavlodar/geo/15622496896824655?m=76.986364%2C52.294611%2F16,8705 153 2300,,,,,,,Темірғалиев Серік,8 775 616 18 22,serik_8806@mail.ru,https://halaldamu.kz{'path': None},,[],[]
372,,empire,Сертифицированные,sertifikattalgan,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,г. Алматы,almaty-qalasy,,,8 777 133 14 29,,segodnya@segodnya.kz,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
371,,kunpeisov-i-zhk,Сертифицированные,sertifikattalgan,Мясной магазин,et-dukeni,Павлодарская обл.,pavlodar-oblysy,,,87474089238,,,,,,,Темірғалиев Серік,8 775 616 18 22,serik_8806@mail.ru,https://halaldamu.kz{'path': None},,[],[]
370,,aziya-holod-zhshs,Сертифицированные,sertifikattalgan,Производство мороженого ,balmuzdaq-ondirisi,г. Чимкент,shymkent-qalasy,"Абай ауданы, Макталы көшесі, 133 үй",https://2gis.kz/shymkent/geo/22659371323132391?m=69.5305%2C42.288323%2F16,+7 701 555 69 62 / +7 701 707 24 94 / +7 701 312 74 44,,aziya_holodsklad@mail.ru,aziya_holod.kz,,,,Сарыбаев Қазбек,8 701 351 09 38,kazybek-kaz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5f7/0d3/874/5f70d3874bf15406282959.png'},,[],[]
369,,bestasiantrade-zhshs,Сертифицированные,sertifikattalgan,Пищевые добавки,tagam-qospalary,г. Алматы,almaty-qalasy,"РК, город Алматы,Алатауский район, улица Ырысты, 15Г.",https://2gis.kz/almaty/firm/70000001055327120?m=76.853919%2C43.270346%2F16,8 707 706 77 74,,ast_tokarev@internet.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/621/e09/fda/621e09fda134c326434958.jpeg'},,[],[]
368,,karshygaev-nt-zhk,Истекшие,merzimi-ayaqtaldy,Мясной магазин,et-dukeni,г. Астана,nur-sultan-qalasy,"Астана қаласы, Бөгенбай батыр даңғылы, 61А",https://2gis.kz/astana/inside/9570784863359552/firm/70000001060802825?m=71.431469%2C51.178491%2F16,8705 585 17 77,,AbuAisha91@,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': None},,[],[]
366,,turlybaeva-zhk,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,Кызылординская обл.,qyzylorda-oblysy,"Қызылорда қаласы, Сүлейменов көшесі 58/69",https://2gis.kz/kyzylorda/firm/70000001062924551?m=65.492787%2C44.850564%2F16,8771 821 71 91,,chingizaikosh@gmail.com,,,,,Шарапатова Перизат,8 747 251 30 99,perizat_010@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/65d/2ed/647/65d2ed647f42d648390433.jpg'},,[],[]
365,,kzo-et-zhk,Сертифицированные,sertifikattalgan,Скотобойня,qasaphana,Кызылординская обл.,qyzylorda-oblysy,"Қызылорда қаласы, Белкөл кенті, Көкжиде, 56","https://www.google.kz/maps/place/%D0%91%D0%B5%D0%BB%D1%8C%D0%BA%D0%BE%D0%BB%D1%8C/@44.81295,65.5833042,16z/data=!3m1!4b1!4m5!3m4!1s0x421d55a6837d70d3:0xf64483f26fabfb30!8m2!3d44.8147261!4d65.5887379?hl=ru",+7 771 544 45 45,,ip.alieva@mail.ru,,,,,Шарапатова Перизат,8 747 251 30 99,perizat_010@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/5f7/069/cfc/5f7069cfc9715229166709.jpg'},,[],[]
364,,sadykbekova-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Жамбылская обл.,zhambyl-oblysy,"Тараз қаласы, Қ.Қойгелді көшесі, 253",https://2gis.kz/taraz/firm/70000001058993822?m=71.366383%2C42.890051%2F16,8 701 520 1620,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/668/d1e/762/668d1e7628a38737377323.jpg'},,[],[]
